1.87214078662e-16,1.0
2.87351841668e-16,1.0
0.0,1.0
6.22595656947e-16,1.0
6.74841446341e-17,1.0
-9.14301314397e-17,1.0
-1.74152631314e-17,1.0
-1.00137763005e-16,1.0
0.0,0.0
